id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
6827912;https://www.airbnb.com/rooms/6827912;DESIGNER LOFT CITY CENTRE AMSTERDAM;61977;Marjolein;f;De Baarsjes - Oud-West;Entire loft;Entire home/apt;1 bath;3.0;4.0;"[""Children\u2019s books and toys"", ""Smoke alarm"", ""High chair"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""Hot water"", ""Hangers"", ""Crib"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Indoor fireplace"", ""Iron"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";629.0;18;2015-10-18;2019-06-02;97;10.0;10.0;9.0;9.0;10.0;9.0;0.29
6828574;https://www.airbnb.com/rooms/6828574;House with garden and cat, 15 min downtown.;35770841;Elin;f;Noord-West;Entire house;Entire home/apt;2.5 baths;3.0;3.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Free parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Game console"", ""Oven"", ""Cable TV"", ""TV"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Garden or backyard"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Essentials"", ""Extra pillows and blankets"", ""Cleaning before checkout"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";73.0;34;2015-08-09;2020-09-22;98;10.0;9.0;10.0;10.0;9.0;10.0;0.52
6830331;https://www.airbnb.com/rooms/6830331;Groundfloor apartment with garden;35780464;Herman;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Wifi"", ""Oven"", ""Iron"", ""Coffee maker"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator"", ""Washer"", ""First aid kit"", ""Stove""]";140.0;24;2015-07-14;2019-10-12;98;10.0;10.0;10.0;10.0;10.0;10.0;0.36
6832721;https://www.airbnb.com/rooms/6832721;Great House with Sunny Backyard;8816010;Anneloes;f;Watergraafsmeer;Entire house;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Children\u2019s books and toys"", ""Private entrance"", ""Carbon monoxide alarm"", ""Shampoo"", ""Bathtub"", ""Fire extinguisher"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Outlet covers"", ""TV"", ""Heating"", ""Changing table"", ""Washer"", ""Smoke alarm""]";119.0;8;2015-07-06;2016-05-01;95;10.0;10.0;10.0;10.0;9.0;9.0;0.12
6835619;https://www.airbnb.com/rooms/6835619;3 floor family home;8362084;Bob;f;Zuid;Entire house;Entire home/apt;2 baths;4.0;4.0;"[""Wifi"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer""]";325.0;2;2015-08-02;2015-08-10;100;10.0;10.0;10.0;10.0;9.0;9.0;0.03
6838383;https://www.airbnb.com/rooms/6838383;Design Loft in the center of Amsterdam - Jordaan;12977654;Nicky;f;Centrum-West;Entire loft;Entire home/apt;1.5 baths;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Sound system"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";160.0;47;2015-09-04;2020-11-22;93;10.0;9.0;9.0;10.0;10.0;9.0;0.73
6839285;https://www.airbnb.com/rooms/6839285;Cozy soul decorated studio;30751498;Silvia;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;;1.0;"[""Wifi"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Heating"", ""Smoke alarm""]";106.0;41;2015-07-24;2017-06-19;97;10.0;10.0;10.0;10.0;10.0;10.0;0.62
6841154;https://www.airbnb.com/rooms/6841154;Romantic apartment near Vondelpark;12891391;Ruben;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";100.0;25;2015-06-25;2019-11-21;98;10.0;10.0;9.0;10.0;10.0;10.0;0.38
6844655;https://www.airbnb.com/rooms/6844655;Monumental and cosy design appt!;4022291;Sophie;t;Centrum-West;Entire apartment;Entire home/apt;1 bath;2.0;3.0;"[""Wifi"", ""Iron"", ""Microwave"", ""Coffee maker"", ""Private entrance"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Hair dryer"", ""Washer""]";165.0;49;2015-07-05;2019-09-01;95;10.0;9.0;10.0;10.0;10.0;9.0;0.74
6893255;https://www.airbnb.com/rooms/6893255;;4223835;Tosca;f;De Baarsjes - Oud-West;Entire condominium;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Smoke alarm""]";100.0;18;2015-06-21;2019-12-30;94;10.0;9.0;9.0;9.0;9.0;9.0;0.27
6895794;https://www.airbnb.com/rooms/6895794;Lovely loft with roofterras near Albert Cuyp/RAI;7278134;Constanze;t;De Pijp - Rivierenbuurt;Entire loft;Entire home/apt;2 baths;4.0;7.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Table corner guards"", ""First aid kit"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""Cable TV"", ""Window guards"", ""BBQ grill"", ""TV"", ""Baby bath"", ""Baby monitor"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Indoor fireplace"", ""Elevator"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Baby safety gates"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Fireplace guards"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Extra pillows and blankets"", ""Washer""]";279.0;102;2015-07-13;2020-07-12;97;10.0;10.0;10.0;10.0;10.0;9.0;1.54
6912095;https://www.airbnb.com/rooms/6912095;Central & cosy 55m2 ap. with balcony ideal for 2;14134728;Tim;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Shampoo"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Smoke alarm""]";105.0;13;2015-11-16;2018-02-24;95;10.0;10.0;10.0;10.0;9.0;9.0;0.21
6922393;https://www.airbnb.com/rooms/6922393;Modern family house in the centre!;26254705;Marjolein;f;Centrum-West;Entire townhouse;Entire home/apt;0 baths;4.0;4.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Bed linens"", ""TV"", ""Heating"", ""First aid kit"", ""Washer"", ""Smoke alarm""]";250.0;20;2015-07-09;2020-01-31;97;10.0;9.0;10.0;10.0;10.0;9.0;0.3
6929335;https://www.airbnb.com/rooms/6929335;Hippest shopping street, 5 mins walk from Station;2778693;Robin;f;Centrum-West;Entire apartment;Entire home/apt;Half-bath;1.0;3.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Children\u2019s dinnerware"", ""Baby bath"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";135.0;22;2015-08-11;2020-01-02;94;9.0;9.0;10.0;9.0;10.0;9.0;0.34
6937196;https://www.airbnb.com/rooms/6937196;Great apartment near Vondelpark;19725382;Sander;f;De Baarsjes - Oud-West;Entire condominium;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";115.0;12;2016-02-08;2017-10-29;93;9.0;9.0;10.0;10.0;9.0;9.0;0.2
6943965;https://www.airbnb.com/rooms/6943965;Spacious family house with easy city center access;6604622;Charlotte;f;Noord-Oost;Entire townhouse;Entire home/apt;2 baths;4.0;6.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Baby safety gates"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating"", ""Washer""]";109.0;7;2015-07-21;2018-08-14;100;10.0;9.0;10.0;10.0;10.0;10.0;0.11
6944791;https://www.airbnb.com/rooms/6944791;Beautiful ap in centre of Amsterdam;9237841;Floor;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Dryer"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";120.0;3;2015-09-16;2015-11-25;100;10.0;10.0;10.0;10.0;10.0;10.0;0.05
6960768;https://www.airbnb.com/rooms/6960768;House Amsterdam, near water to swim;11699650;Juriaan;f;Oostelijk Havengebied - Indische Buurt;Entire apartment;Entire home/apt;1 bath;2.0;3.0;"[""Wifi"", ""Children\u2019s books and toys"", ""Room-darkening shades"", ""Children\u2019s dinnerware"", ""Crib"", ""Fire extinguisher"", ""Baby safety gates"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""TV"", ""Heating"", ""Baby bath"", ""Washer"", ""Changing table"", ""Waterfront"", ""Smoke alarm"", ""High chair""]";100.0;4;2015-07-10;2017-08-15;100;10.0;10.0;10.0;10.0;10.0;9.0;0.06
6961986;https://www.airbnb.com/rooms/6961986;Vibrant and hip Amsterdam appartment;36505213;Alon;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""First aid kit"", ""Dishes and silverware"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";180.0;27;2018-08-27;2020-02-02;93;10.0;9.0;10.0;10.0;10.0;9.0;0.96
6963313;https://www.airbnb.com/rooms/6963313;A ROOM WITH A VIEW (OVER THE WATER);4781137;Joke  & Gerard;t;Noord-West;Private room in houseboat;Private room;1 shared bath;1.0;1.0;"[""Carbon monoxide alarm"", ""Free parking on premises"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer"", ""Breakfast""]";60.0;50;2015-07-02;2019-10-08;99;10.0;10.0;10.0;10.0;9.0;10.0;0.75
6966341;https://www.airbnb.com/rooms/6966341;Spacious loft with terrace in Jordaan;9758712;René;f;Centrum-West;Entire loft;Entire home/apt;1 bath;3.0;3.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";500.0;14;2015-12-11;2019-07-27;97;10.0;10.0;10.0;10.0;10.0;9.0;0.23
6968535;https://www.airbnb.com/rooms/6968535;Nice room @ Amsterdam Amstel;31240604;José;f;Watergraafsmeer;Private room in house;Private room;1 bath;1.0;1.0;"[""Wifi"", ""First aid kit"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";80.0;5;2015-08-04;2015-09-21;72;6.0;6.0;10.0;9.0;8.0;6.0;0.08
6972293;https://www.airbnb.com/rooms/6972293;Modern apt. with roofterrace;36558297;Royce;f;Oud-Oost;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";140.0;1;2015-08-08;2015-08-08;100;10.0;8.0;8.0;10.0;10.0;8.0;0.02
6978570;https://www.airbnb.com/rooms/6978570;Nice, cosy apartment in Amsterdam;15712287;Tessa;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Dryer"", ""Cable TV"", ""First aid kit"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";95.0;4;2015-08-03;2015-09-01;93;9.0;10.0;10.0;10.0;9.0;9.0;0.06
6980353;https://www.airbnb.com/rooms/6980353;Spacious, hotel-comfort apartment;22872749;Michael;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;3.0;5.0;"[""Wifi"", ""Iron"", ""Fire extinguisher"", ""Shampoo"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Elevator""]";300.0;15;2015-07-12;2016-10-31;97;10.0;10.0;10.0;10.0;10.0;10.0;0.23
7013509;https://www.airbnb.com/rooms/7013509;Lovely family apartment + garden;3331314;Gonnie;f;Westerpark;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Wifi"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Washer"", ""Smoke alarm""]";190.0;1;2015-07-27;2015-07-27;100;10.0;10.0;10.0;10.0;10.0;10.0;0.02
7018610;https://www.airbnb.com/rooms/7018610;180 m2, safe central neighbourhood;6002859;Meike;f;Buitenveldert - Zuidas;Entire house;Entire home/apt;2 baths;3.0;3.0;"[""Children\u2019s books and toys"", ""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Game console"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";149.0;7;2015-08-04;2015-10-20;100;9.0;10.0;10.0;10.0;10.0;9.0;0.11
7019342;https://www.airbnb.com/rooms/7019342;"Bright apartment in ""De Pijp"" Adam";22838621;Amanda;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Dishwasher"", ""Hangers"", ""Patio or balcony"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Stove""]";90.0;68;2015-08-09;2019-06-10;98;10.0;10.0;10.0;10.0;10.0;9.0;1.04
7042701;https://www.airbnb.com/rooms/7042701;Solebaas;2480425;Misha;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";151.0;4;2015-07-14;2017-01-02;80;8.0;9.0;10.0;10.0;9.0;9.0;0.06
7049460;https://www.airbnb.com/rooms/7049460;For families only: Family house close to NDSM;5689155;Lotte;f;Noord-West;Entire house;Entire home/apt;1 bath;2.0;3.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer""]";78.0;18;2015-07-27;2020-08-08;98;10.0;10.0;10.0;10.0;10.0;10.0;0.27
7050078;https://www.airbnb.com/rooms/7050078;Cool apartment in nice area;12634645;Jan;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";90.0;17;2015-11-04;2017-09-25;98;10.0;9.0;10.0;10.0;10.0;9.0;0.27
7059352;https://www.airbnb.com/rooms/7059352;Original 90m2 Appt balcony&terrace;6330542;Marcel;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Essentials"", ""Dryer"", ""Kitchen"", ""Heating"", ""Washer""]";150.0;32;2015-07-21;2019-08-26;96;10.0;9.0;10.0;10.0;9.0;9.0;0.49
7062895;https://www.airbnb.com/rooms/7062895;Monumental house in the Jordaan;20374689;Mirthe  &   Aranka;f;Centrum-West;Entire townhouse;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Fire extinguisher"", ""Shampoo"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";350.0;21;2015-07-29;2018-10-22;97;10.0;10.0;10.0;10.0;10.0;9.0;0.32
7079216;https://www.airbnb.com/rooms/7079216;Cosy appartment nearby Jordaan;11652802;Stacey;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";99.0;10;2015-07-05;2016-07-25;84;10.0;9.0;9.0;9.0;9.0;9.0;0.15
7080500;https://www.airbnb.com/rooms/7080500;Sunny garden near center;37117743;Nynke;f;Westerpark;Entire apartment;Entire home/apt;1 bath;2.0;4.0;"[""Wifi"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""TV"", ""Heating"", ""Washer""]";165.0;15;2015-07-06;2018-01-29;94;10.0;9.0;10.0;10.0;9.0;9.0;0.23
7082175;https://www.airbnb.com/rooms/7082175;Bright & Spacious Apt | SUNNY GARDEN;37126050;Geerda;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;1.0;2.0;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Stove"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Bed linens"", ""Hair dryer"", ""Heating""]";190.0;23;2015-07-11;2019-08-25;98;10.0;10.0;10.0;10.0;9.0;9.0;0.35
7087391;https://www.airbnb.com/rooms/7087391;Bright & Comfortable Family Home with Sunny Garden;37148029;Bart;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";175.0;8;2015-09-06;2017-06-30;98;9.0;9.0;10.0;9.0;10.0;10.0;0.12
7088896;https://www.airbnb.com/rooms/7088896;Light apartment with private garden;23709287;Wendy;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";125.0;7;2015-08-10;2017-05-28;93;10.0;9.0;10.0;10.0;9.0;10.0;0.11
7091413;https://www.airbnb.com/rooms/7091413;Maxima Apartment;7594884;Ruben, Sarah & Lindy;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;3.0;2.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""TV"", ""Heating"", ""Indoor fireplace"", ""Washer"", ""Smoke alarm""]";999.0;5;2015-07-07;2016-07-30;100;10.0;10.0;10.0;10.0;10.0;10.0;0.08
7119679;https://www.airbnb.com/rooms/7119679;Modern, comfortable appartment in Center;11085752;Erik;f;Westerpark;Entire apartment;Entire home/apt;1 bath;2.0;1.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Free parking on premises"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Fire extinguisher"", ""Kitchen"", ""Gym"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Heating"", ""Washer""]";111.0;10;2015-08-13;2017-09-17;92;9.0;10.0;9.0;10.0;9.0;10.0;0.15
